BandwidthMbps,ClassifierWorkers,LesionWorkers,VesselWorkers,XAIWorkers,Reviewers,RelativeResourceCost,AnalyticalCapacity,BottleneckOfferedUtilization,P95LatencySeconds,Feasible,EvidencePending,ReviewPending
10,2,1,8,1,1,23,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,1,8,1,2,24,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,1,8,1,4,26,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,1,8,30,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,1,16,38,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,2,1,24,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,1,8,2,2,25,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,1,8,2,4,27,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,2,8,31,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,2,16,39,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,4,1,26,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,1,8,4,2,27,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,1,8,4,4,29,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,4,8,33,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,1,8,4,16,41,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,1,16,1,1,31,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,1,16,1,2,32,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,1,16,1,4,34,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,1,16,1,8,38,2285217.39130435,0.0311666666666667,125.969660000002,1,0,0
10,2,1,16,1,16,46,3360613.81074169,0.0311666666666667,125.969660000002,1,0,0
10,2,1,16,2,1,32,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,1,16,2,2,33,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,1,16,2,4,35,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,1,16,2,8,39,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,2,1,16,2,16,47,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,2,1,16,4,1,34,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,1,16,4,2,35,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,1,16,4,4,37,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,1,16,4,8,41,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,2,1,16,4,16,49,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,2,2,1,1,1,17,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,1,2,18,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,1,4,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,1,8,24,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,1,16,32,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,2,1,18,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,2,2,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,2,4,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,2,8,25,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,2,16,33,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,4,1,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,4,2,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,4,4,23,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,4,8,27,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,1,4,16,35,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,2,2,1,1,18,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,1,2,19,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,1,4,21,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,1,8,25,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,1,16,33,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,2,1,19,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,2,2,20,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,2,4,22,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,2,8,26,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,2,16,34,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,4,1,21,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,4,2,22,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,4,4,24,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,4,8,28,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,2,4,16,36,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,2,4,1,1,20,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,4,1,2,21,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,1,4,23,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,1,8,27,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,1,16,35,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,2,1,21,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,4,2,2,22,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,2,4,24,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,2,8,28,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,2,16,36,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,4,1,23,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,4,4,2,24,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,4,4,26,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,4,8,30,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,4,4,16,38,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,2,8,1,1,24,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,8,1,2,25,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,2,8,1,4,27,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,1,8,31,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,1,16,39,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,2,1,25,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,8,2,2,26,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,2,8,2,4,28,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,2,8,32,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,2,16,40,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,4,1,27,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,8,4,2,28,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,2,8,4,4,30,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,4,8,34,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,2,8,4,16,42,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,2,16,1,1,32,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,16,1,2,33,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,2,16,1,4,35,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,2,16,1,8,39,2285217.39130435,0.0311666666666667,125.969660000002,1,0,0
10,2,2,16,1,16,47,3360613.81074169,0.0311666666666667,125.969660000002,1,0,0
10,2,2,16,2,1,33,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,16,2,2,34,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,2,16,2,4,36,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,2,16,2,8,40,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,2,2,16,2,16,48,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,2,2,16,4,1,35,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,2,16,4,2,36,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,2,16,4,4,38,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,2,16,4,8,42,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,2,2,16,4,16,50,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,2,4,1,1,1,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,1,2,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,1,4,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,1,8,26,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,1,16,34,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,2,1,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,2,2,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,2,4,23,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,2,8,27,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,2,16,35,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,4,1,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,4,2,23,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,4,4,25,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,4,8,29,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,1,4,16,37,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,2,4,2,1,1,20,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,1,2,21,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,1,4,23,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,1,8,27,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,1,16,35,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,2,1,21,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,2,2,22,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,2,4,24,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,2,8,28,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,2,16,36,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,4,1,23,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,4,2,24,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,4,4,26,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,4,8,30,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,2,4,16,38,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,2,4,4,1,1,22,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,4,1,2,23,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,1,4,25,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,1,8,29,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,1,16,37,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,2,1,23,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,4,2,2,24,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,2,4,26,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,2,8,30,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,2,16,38,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,4,1,25,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,4,4,2,26,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,4,4,28,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,4,8,32,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,4,4,16,40,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,2,4,8,1,1,26,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,8,1,2,27,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,4,8,1,4,29,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,1,8,33,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,1,16,41,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,2,1,27,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,8,2,2,28,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,4,8,2,4,30,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,2,8,34,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,2,16,42,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,4,1,29,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,8,4,2,30,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,4,8,4,4,32,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,4,8,36,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,4,8,4,16,44,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,2,4,16,1,1,34,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,16,1,2,35,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,4,16,1,4,37,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,4,16,1,8,41,2285217.39130435,0.0311666666666667,125.969660000002,1,0,0
10,2,4,16,1,16,49,3360613.81074169,0.0311666666666667,125.969660000002,1,0,0
10,2,4,16,2,1,35,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,16,2,2,36,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,4,16,2,4,38,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,4,16,2,8,42,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,2,4,16,2,16,50,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,2,4,16,4,1,37,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,2,4,16,4,2,38,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,2,4,16,4,4,40,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,2,4,16,4,8,44,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,2,4,16,4,16,52,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,4,1,1,1,1,18,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,1,2,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,1,4,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,1,8,25,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,1,16,33,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,2,1,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,2,2,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,2,4,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,2,8,26,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,2,16,34,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,4,1,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,4,2,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,4,4,24,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,4,8,28,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,1,4,16,36,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,1,2,1,1,19,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,1,2,20,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,1,4,22,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,1,8,26,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,1,16,34,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,2,1,20,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,2,2,21,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,2,4,23,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,2,8,27,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,2,16,35,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,4,1,22,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,4,2,23,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,4,4,25,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,4,8,29,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,2,4,16,37,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,1,4,1,1,21,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,4,1,2,22,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,1,4,24,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,1,8,28,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,1,16,36,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,2,1,22,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,4,2,2,23,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,2,4,25,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,2,8,29,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,2,16,37,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,4,1,24,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,4,4,2,25,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,4,4,27,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,4,8,31,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,4,4,16,39,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,1,8,1,1,25,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,8,1,2,26,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,1,8,1,4,28,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,1,8,32,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,1,16,40,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,2,1,26,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,8,2,2,27,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,1,8,2,4,29,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,2,8,33,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,2,16,41,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,4,1,28,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,8,4,2,29,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,1,8,4,4,31,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,4,8,35,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,1,8,4,16,43,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,1,16,1,1,33,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,16,1,2,34,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,1,16,1,4,36,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,4,1,16,1,8,40,2285217.39130435,0.0311666666666667,125.969660000002,1,0,0
10,4,1,16,1,16,48,3360613.81074169,0.0311666666666667,125.969660000002,1,0,0
10,4,1,16,2,1,34,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,16,2,2,35,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,1,16,2,4,37,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,4,1,16,2,8,41,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,4,1,16,2,16,49,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,4,1,16,4,1,36,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,1,16,4,2,37,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,1,16,4,4,39,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,4,1,16,4,8,43,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,4,1,16,4,16,51,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
10,4,2,1,1,1,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,1,2,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,1,4,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,1,8,26,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,1,16,34,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,2,1,20,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,2,2,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,2,4,23,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,2,8,27,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,2,16,35,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,4,1,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,4,2,23,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,4,4,25,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,4,8,29,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,1,4,16,37,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,4,2,2,1,1,20,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,1,2,21,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,1,4,23,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,1,8,27,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,1,16,35,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,2,1,21,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,2,2,22,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,2,4,24,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,2,8,28,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,2,16,36,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,4,1,23,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,4,2,24,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,4,4,26,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,4,8,30,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,2,4,16,38,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,4,2,4,1,1,22,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,4,1,2,23,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,1,4,25,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,1,8,29,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,1,16,37,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,2,1,23,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,4,2,2,24,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,2,4,26,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,2,8,30,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,2,16,38,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,4,1,25,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,4,4,2,26,571304.347826087,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,4,4,28,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,4,8,32,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,4,4,16,40,948879.193621183,0.110381944444444,125.969660000002,1,0,0
10,4,2,8,1,1,26,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,8,1,2,27,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,2,8,1,4,29,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,1,8,33,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,1,16,41,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,2,1,27,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,8,2,2,28,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,2,8,2,4,30,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,2,8,34,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,2,16,42,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,4,1,29,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,8,4,2,30,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,2,8,4,4,32,1142608.69565217,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,4,8,36,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,2,8,4,16,44,1897758.38724237,0.0551909722222222,125.969660000002,1,0,0
10,4,2,16,1,1,34,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,16,1,2,35,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,2,16,1,4,37,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,4,2,16,1,8,41,2285217.39130435,0.0311666666666667,125.969660000002,1,0,0
10,4,2,16,1,16,49,3360613.81074169,0.0311666666666667,125.969660000002,1,0,0
10,4,2,16,2,1,35,285652.173913043,0.143055555555556,125.969660000002,1,0,0
10,4,2,16,2,2,36,571304.347826087,0.0715277777777778,125.969660000002,1,0,0
10,4,2,16,2,4,38,1142608.69565217,0.0357638888888889,125.969660000002,1,0,0
10,4,2,16,2,8,42,2285217.39130435,0.0275954861111111,125.969660000002,1,0,0
10,4,2,16,2,16,50,3795516.77448473,0.0275954861111111,125.969660000002,1,0,0
